"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.654763190E-1,-1.424365938E-1,1.112275124E-1,1.859593391E-1,2.593079609E-1
3.705140270E-1,-1.665394306E-1,6.167268753E-2,2.000894547E-1,2.675344692E-1
3.755516840E-1,-1.949255019E-1,-1.043701172E-2,1.806902885E-1,2.659959829E-1
3.805893920E-1,-1.686271429E-1,-6.475639343E-2,1.377453804E-1,2.271613824E-1
3.856270480E-1,-1.332396716E-1,-1.535758972E-1,6.224679947E-2,2.126335588E-1
3.906647570E-1,-6.532810628E-2,-1.586780548E-1,-7.576417923E-2,1.875811755E-1
3.957024130E-1,-7.026642561E-4,-1.781554222E-1,-1.572742462E-1,2.376447700E-1
4.007401210E-1,4.867248237E-2,-1.646718979E-1,-1.617503166E-1,2.359004227E-1
4.057777770E-1,9.470553696E-2,-1.587996483E-1,-1.729216576E-1,2.531568026E-1
4.108154860E-1,1.304703504E-1,-9.661626816E-2,-1.694850922E-1,2.346964253E-1
4.158531420E-1,9.949919581E-2,-5.905151367E-2,-1.257777214E-1,1.709011598E-1
4.208908500E-1,5.959826708E-2,-2.447986603E-2,-9.431362152E-2,1.142202980E-1
4.259285070E-1,-7.846981287E-3,7.271289825E-3,-2.070474625E-2,2.330522019E-2
4.309662150E-1,-7.873992622E-2,8.598661423E-2,2.824163437E-2,1.199635933E-1
4.360038710E-1,-1.151272357E-1,1.615738869E-1,9.763240814E-2,2.211164590E-1
4.410415800E-1,-1.435202211E-1,2.105636597E-1,1.469044685E-1,2.941360765E-1
4.460792360E-1,-1.262852252E-1,2.002234459E-1,1.904582977E-1,3.038284871E-1
4.511169440E-1,-1.160928309E-1,2.186441422E-1,1.481151581E-1,2.884803396E-1
4.561546000E-1,-4.437044263E-2,2.014966011E-1,8.489227295E-2,2.231060610E-1
4.611923090E-1,2.895522118E-2,1.773705482E-1,-5.828857422E-3,1.798129356E-1
4.662299650E-1,8.483518660E-2,1.390614510E-1,-4.546117783E-2,1.691207105E-1
4.712676730E-1,1.184968203E-1,9.612560272E-2,-1.055364609E-1,1.855251263E-1
4.763053300E-1,1.255583018E-1,9.348058701E-2,-1.312851906E-1,2.043020033E-1
4.813430380E-1,1.134636104E-1,9.755134583E-2,-1.491603851E-1,2.112796167E-1
4.863807460E-1,7.535454631E-2,1.083412170E-1,-1.214628220E-1,1.793581447E-1
4.914184020E-1,3.751812875E-2,9.988737106E-2,-5.597400665E-2,1.204914366E-1
4.964560590E-1,9.524479508E-3,1.009888649E-1,-1.486158371E-2,1.025199162E-1
5.014937670E-1,-6.539744139E-2,1.211380959E-1,4.464006424E-2,1.447204165E-1
5.065314230E-1,-1.275343597E-1,1.341772079E-1,6.775856018E-2,1.971287866E-1
5.115691320E-1,-1.603841484E-1,1.212544441E-1,9.276103973E-2,2.214279245E-1
5.166067880E-1,-1.526983678E-1,1.252350807E-1,1.220464706E-1,2.321550301E-1
5.216444960E-1,-1.428912580E-1,9.847927094E-2,7.273674011E-2,1.881667127E-1
5.266821520E-1,-1.025409102E-1,4.585695267E-2,2.877092361E-2,1.159537167E-1
5.317198610E-1,-2.727231383E-2,6.408691406E-4,-5.713176727E-2,6.331057295E-2
5.367575170E-1,6.819933653E-3,9.999752045E-3,-1.251301765E-1,1.257142300E-1
5.417952250E-1,7.116971910E-2,-3.315830231E-2,-1.423730850E-1,1.625875065E-1
5.468328820E-1,1.274980754E-1,2.337455750E-2,-1.472678185E-1,1.961885305E-1
5.518705900E-1,1.522919387E-1,6.266307831E-2,-7.614850998E-2,1.814334356E-1
5.569082980E-1,1.483980268E-1,9.920644760E-2,-9.760856628E-4,1.785072726E-1
5.619459550E-1,1.115319729E-1,1.189703941E-1,3.061723709E-2,1.659239310E-1
5.669836630E-1,8.834123611E-3,1.102437973E-1,9.969758987E-2,1.489004567E-1
5.720213190E-1,-5.708819628E-2,9.940052032E-2,9.680414200E-2,1.500352209E-1
5.770590270E-1,-6.055578589E-2,6.261920929E-2,8.915853500E-2,1.246491594E-1
5.820966840E-1,-5.455377698E-2,4.048919678E-2,8.624267578E-2,1.097874709E-1
5.871343920E-1,-2.267146111E-2,-5.014324188E-2,5.952215195E-2,8.106310152E-2
5.921720480E-1,3.955453634E-3,-1.044383049E-1,2.599716187E-2,1.076979924E-1
5.972097570E-1,3.723110259E-2,-1.227526665E-1,-6.170749664E-2,1.423453100E-1
6.022474130E-1,7.243667543E-2,-1.624898911E-1,-1.507582664E-1,2.331911052E-1
6.072851210E-1,1.213529259E-1,-1.784563065E-1,-1.366558075E-1,2.554368722E-1
6.123227770E-1,1.696585119E-1,-1.803898811E-1,-1.365404129E-1,2.827857921E-1
6.173604860E-1,1.462881714E-1,-1.779770851E-1,-1.549439430E-1,2.776395098E-1
6.223981420E-1,1.634574234E-1,-1.570129395E-1,-1.513595581E-1,2.725456077E-1
6.274358500E-1,1.851255894E-1,-1.079421043E-1,-1.940631866E-2,2.151733881E-1
