"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.499574200E-2,-4.259518534E-2,-2.128379345E-1,-1.089897156E-1,2.428849404E-1
8.003334600E-2,-4.919057339E-2,-2.328039408E-1,-1.092596054E-1,2.618301906E-1
8.507100200E-2,-4.470507056E-2,-2.427536249E-1,-8.877277374E-2,2.623136884E-1
9.010865900E-2,-3.437952697E-2,-2.521687746E-1,-7.282257080E-2,2.647152613E-1
9.514626300E-2,-5.152091384E-3,-2.498883009E-1,-4.302978516E-2,2.536183538E-1
1.001839190E-1,-1.585544646E-2,-2.386136055E-1,-4.220104218E-2,2.428348737E-1
1.052215230E-1,-1.706451178E-2,-1.962696314E-1,-3.931045532E-2,2.008936974E-1
1.102591790E-1,-1.371122897E-2,-1.735794544E-1,-1.649093628E-2,1.748993304E-1
1.152967840E-1,-5.955815315E-3,-1.486786604E-1,-4.234409332E-2,1.547056496E-1
1.203344400E-1,1.404836774E-3,-9.871268272E-2,-3.974342346E-2,1.064223050E-1
1.253720440E-1,6.108939648E-3,-7.892668247E-2,-2.605724335E-2,8.334098800E-2
1.304097000E-1,2.649879456E-2,-3.302669525E-2,-4.724884033E-2,6.344605287E-2
1.354473040E-1,6.869432330E-2,-2.798378468E-2,-4.022216797E-2,8.437905578E-2
1.404849610E-1,8.397853374E-2,-2.300286293E-2,-6.107616425E-2,1.063570575E-1
1.455226170E-1,9.187909961E-2,-2.052307129E-3,-9.264087677E-2,1.304925782E-1
1.505602210E-1,1.179675013E-1,-3.457331657E-2,-7.950687408E-2,1.464000977E-1
1.555978770E-1,9.044694901E-2,-5.191564560E-2,-1.153335571E-1,1.554918462E-1
1.606354810E-1,7.567991316E-2,-7.782268524E-2,-9.242820740E-2,1.425720629E-1
1.656731380E-1,5.926686525E-2,-9.138619900E-2,-8.203125000E-2,1.363566084E-1
1.707107420E-1,4.818481207E-2,-9.307754040E-2,-3.979301453E-2,1.121101630E-1
1.757483980E-1,3.744390607E-2,-7.628297806E-2,-2.218627930E-2,8.782579252E-2
1.807860020E-1,-2.997159958E-3,-9.254264832E-2,-3.296470642E-2,9.828426423E-2
1.858236590E-1,-7.406711578E-3,-1.131347418E-1,5.249023438E-3,1.134983763E-1
1.908612630E-1,-3.952337801E-2,-1.334099770E-1,-6.391525269E-3,1.392880862E-1
1.958989190E-1,-2.880862355E-2,-1.325732470E-1,1.022434235E-2,1.360519745E-1
2.009365230E-1,-2.753518522E-2,-1.065312624E-1,-3.809928894E-3,1.100981919E-1
2.059741790E-1,1.752838492E-3,-6.987428665E-2,-2.439212799E-2,7.403015795E-2
2.110118360E-1,1.860207319E-2,-5.771362782E-2,-9.478569031E-3,6.137379924E-2
2.160494400E-1,1.394209266E-2,-8.798718452E-3,-6.593704224E-3,1.775602234E-2
2.210870960E-1,4.683911800E-3,5.275535583E-2,-1.310157776E-2,5.455930662E-2
2.261247000E-1,1.894187927E-2,5.445456505E-2,6.210327148E-3,5.798846961E-2
2.311623560E-1,-1.624971628E-2,1.169291735E-1,6.351470947E-3,1.182236274E-1
2.361999610E-1,7.402747869E-4,1.453158855E-1,2.516746521E-2,1.474810357E-1
2.412376170E-1,-1.083509624E-2,1.242104769E-1,4.585647583E-2,1.328475000E-1
2.462752210E-1,-3.397309780E-2,8.279514313E-2,6.138229370E-2,1.085218553E-1
2.513128770E-1,-2.385991812E-2,6.815886497E-2,5.084037781E-2,8.831574369E-2
2.563504810E-1,-1.859623194E-2,4.466319084E-2,3.116416931E-2,5.754846573E-2
2.613881380E-1,-2.268533409E-2,2.884030342E-2,2.830219269E-2,4.634006468E-2
2.664257940E-1,3.751337528E-3,-1.466488838E-2,9.095191956E-3,1.765938847E-2
2.714633980E-1,1.086775959E-2,-1.039147377E-3,-5.013465881E-3,1.201344521E-2
2.765010540E-1,-3.269389272E-3,-2.304410934E-2,-1.410961151E-2,2.721766005E-2
2.815386590E-1,-3.590664268E-2,4.478573799E-3,-4.880523682E-2,6.075603470E-2
2.865763150E-1,-3.738223016E-2,3.131902218E-2,-5.699062347E-2,7.500828918E-2
2.916139190E-1,-2.229140699E-2,4.591488838E-2,-1.338577271E-2,5.276611329E-2
2.966515750E-1,-2.149425447E-2,6.961858273E-2,-1.523303986E-2,7.443652020E-2
3.016891790E-1,2.754628658E-3,4.599964619E-2,4.078865051E-3,4.626221534E-2
3.067268360E-1,2.178676426E-2,7.003986835E-2,3.945732117E-2,8.328941379E-2
3.117644920E-1,3.343242407E-2,7.268393040E-2,4.596614838E-2,9.226899541E-2
3.168020960E-1,4.490794241E-2,6.377542019E-2,3.351116180E-2,8.489420167E-2
3.218397520E-1,4.458126426E-2,6.468153000E-2,1.182174683E-2,7.944144475E-2
3.268773560E-1,5.134573579E-2,9.403681755E-2,3.517818451E-2,1.127688446E-1
3.319150130E-1,6.265090406E-2,8.776092529E-2,8.688926697E-3,1.081786173E-1
3.369526170E-1,4.538421333E-2,5.588424206E-2,1.086235046E-2,7.280635953E-2
3.419902730E-1,2.839682996E-2,5.062031746E-2,2.003383636E-2,6.140155610E-2
3.470278770E-1,4.713869095E-2,4.321408272E-2,7.658004761E-4,6.395388635E-2
3.520655340E-1,4.214341938E-2,3.369510174E-2,2.985000610E-3,5.404015088E-2
3.571031900E-1,4.434765875E-2,7.860660553E-3,-2.312374115E-2,5.062817621E-2
3.621407940E-1,3.947286308E-2,8.327245712E-3,-3.233337402E-2,5.170006786E-2
3.671784500E-1,5.113002658E-2,-1.246559620E-2,-2.017879486E-2,5.636359169E-2
3.722160540E-1,5.562078953E-2,-1.166796684E-2,-2.473545074E-2,6.198109552E-2
3.772537110E-1,7.659760118E-2,-1.085484028E-2,-3.395366669E-2,8.448592513E-2
3.822913150E-1,8.328339458E-2,-7.333755493E-4,-2.414894104E-2,8.671697069E-2
3.873289710E-1,7.334610820E-2,-2.377104759E-2,1.855373383E-2,7.930293393E-2
3.923666270E-1,5.878722668E-2,-3.708004951E-2,6.374359131E-3,6.979613561E-2
3.974042310E-1,5.611732602E-2,-2.896344662E-2,-3.273010254E-3,6.323565542E-2
4.024418880E-1,1.563619077E-2,-2.796113491E-2,1.789569855E-2,3.669566124E-2
4.074794920E-1,-5.351603031E-3,-6.710994244E-2,8.070945740E-3,6.780504549E-2
4.125171480E-1,-1.420979202E-2,-7.495725155E-2,-1.641273499E-3,7.630990452E-2
4.175547520E-1,-6.384849548E-3,-8.502280712E-2,-2.068996429E-2,8.773664375E-2
4.225924090E-1,-7.980287075E-3,-5.012905598E-2,-4.185199738E-2,6.578903343E-2
4.276300650E-1,1.174055040E-2,-2.522754669E-2,-2.018737793E-2,3.437731612E-2
4.326676690E-1,-4.286974669E-3,-4.091906548E-2,-2.951335907E-2,5.063384673E-2
4.377053250E-1,5.787044764E-3,7.274627686E-3,-1.505184174E-2,1.769090260E-2
4.427429290E-1,2.755768597E-2,2.399182320E-2,-1.019859314E-2,3.793474579E-2
4.477805860E-1,3.252516687E-2,4.743051529E-2,-1.483154297E-2,5.939288617E-2
4.528181900E-1,2.329142392E-2,6.335473061E-2,-3.357601166E-2,7.539005821E-2
4.578558460E-1,7.099285722E-2,7.656049728E-2,7.078170776E-3,1.046498735E-1
4.628935020E-1,4.241736233E-2,9.426915646E-2,-4.779815674E-3,1.034831055E-1
4.679311060E-1,7.092133164E-2,1.094490290E-1,7.159233093E-3,1.306146234E-1
4.729687630E-1,7.292228937E-2,1.079643965E-1,-1.418304443E-2,1.310539200E-1
4.780063670E-1,8.201141655E-2,8.760464191E-2,-2.108955383E-2,1.218409414E-1
4.830440230E-1,7.673405111E-2,8.405792713E-2,-1.608562469E-2,1.149460614E-1
4.880816270E-1,9.277482331E-2,6.159436703E-2,-4.191303253E-2,1.189862857E-1
4.931192840E-1,8.256155252E-2,6.537854671E-2,-5.324554443E-2,1.180078486E-1
4.981569400E-1,9.369370341E-2,4.776394367E-2,-8.339595795E-2,1.342191871E-1
5.031945440E-1,1.022780538E-1,5.146086216E-2,-3.029251099E-2,1.184341878E-1
5.082322000E-1,1.035411060E-1,1.939070225E-2,-5.114459991E-2,1.171005126E-1
5.132698040E-1,9.287400544E-2,-1.734340191E-2,-4.566955566E-2,1.049384714E-1
5.183074610E-1,7.050895691E-2,-7.759940624E-2,-2.125930786E-2,1.069819565E-1
5.233451170E-1,5.079093575E-2,-9.942567348E-2,1.002788544E-2,1.120970213E-1
5.283827210E-1,4.559125006E-2,-1.162465811E-1,3.624534607E-2,1.300213629E-1
5.334203770E-1,1.739561558E-4,-8.311259747E-2,7.642078400E-2,1.129064672E-1
5.384580340E-1,-2.108870447E-2,-1.141157150E-1,9.246063232E-2,1.483782275E-1
5.434956380E-1,-6.572684646E-2,-1.327148676E-1,7.985115051E-2,1.682541550E-1
5.485332420E-1,-1.050718427E-1,-1.224963665E-1,6.495666504E-2,1.739678713E-1
5.535708980E-1,-1.131293774E-1,-1.194189787E-1,5.730819702E-2,1.741935072E-1
5.586085540E-1,-1.329353750E-1,-1.114962101E-1,3.785037994E-2,1.775834172E-1
5.636461590E-1,-1.262442321E-1,-8.460330963E-2,1.618671417E-2,1.528310696E-1
5.686838150E-1,-1.004646048E-1,-6.037366390E-2,2.319240570E-2,1.194822321E-1
5.737214190E-1,-6.296686828E-2,-5.537986755E-2,6.421089172E-3,8.410105004E-2
5.787590750E-1,-1.985743642E-3,1.721620560E-3,2.064514160E-2,2.081175213E-2
5.837967310E-1,7.720763981E-2,1.097774506E-2,5.132579803E-2,9.335881360E-2
5.888343360E-1,1.293662935E-1,2.727353573E-2,5.089569092E-2,1.416681157E-1
5.938719920E-1,1.428703964E-1,6.698179245E-2,7.803916931E-3,1.579854797E-1
5.989095960E-1,1.585795730E-1,5.868554115E-2,-4.435634613E-2,1.748112101E-1
6.039472520E-1,1.765354425E-1,2.196490765E-2,-1.133918762E-3,1.779002681E-1
6.089849090E-1,1.824110746E-1,-3.101480007E-2,1.797485352E-2,1.859000090E-1
6.140225130E-1,1.525010318E-1,-5.986392498E-2,2.269363403E-2,1.653942418E-1
6.190601690E-1,1.203728020E-1,-4.354870319E-2,-1.071929932E-3,1.280126949E-1
6.240977730E-1,7.427729666E-2,-1.342864037E-1,-1.512145996E-2,1.542031568E-1
6.291354290E-1,2.869798243E-2,-1.199927330E-1,-4.089164734E-2,1.299767556E-1
6.341730860E-1,-2.104164660E-2,-1.226834059E-1,-4.503822327E-2,1.323722423E-1
6.392106900E-1,-4.417448491E-2,-1.159445047E-1,-3.251266479E-2,1.282637387E-1
6.442483460E-1,-3.867161274E-2,-1.163852215E-1,-2.721405029E-2,1.256249097E-1
6.492859500E-1,-7.832886279E-2,-7.883810997E-2,-2.195930481E-2,1.132831382E-1
6.543236060E-1,-8.196077496E-2,-2.964675426E-2,-6.424808502E-2,1.082788765E-1
6.593612630E-1,-5.452235043E-2,4.302287102E-2,-1.600074768E-2,7.127186018E-2
6.643988670E-1,-4.620571434E-2,1.082575321E-1,-1.456260681E-3,1.177148334E-1
6.694365230E-1,7.143780589E-3,1.399775743E-1,8.165359497E-3,1.403973932E-1
6.744741270E-1,5.278472602E-2,1.907513142E-1,2.001857758E-2,1.989297228E-1
6.795117840E-1,7.417359948E-2,2.010387182E-1,1.984214783E-2,2.152022303E-1
6.845494400E-1,1.119550616E-1,2.209761143E-1,-8.871078491E-3,2.478771367E-1
6.895870440E-1,1.351164579E-1,1.625814438E-1,7.727622986E-3,2.115393562E-1
6.946247000E-1,1.484872848E-1,1.356289387E-1,3.604316711E-2,2.043105299E-1
6.996623040E-1,1.284791678E-1,1.135323048E-1,3.565692902E-2,1.751225210E-1
7.046999610E-1,1.251159012E-1,4.398953915E-2,4.955005646E-2,1.415778104E-1
7.097376170E-1,8.853735030E-2,2.936553955E-2,4.438972473E-2,1.033036542E-1
7.147752210E-1,4.748141766E-2,1.456499100E-2,1.796817780E-2,5.281552233E-2
7.198128770E-1,-7.328152657E-3,-4.786729813E-2,-4.141807556E-2,6.372155863E-2
7.248505340E-1,-3.772550821E-2,-6.233370304E-2,-3.857898712E-2,8.244417961E-2
7.298881380E-1,-6.062808633E-2,-7.659661770E-2,-3.578281403E-2,1.040346888E-1
7.349257940E-1,-7.616914809E-2,-6.201970577E-2,-4.568099976E-3,9.833133052E-2
7.399633980E-1,-6.081017107E-2,-5.448317528E-2,2.317428589E-4,8.164770051E-2
7.450010540E-1,-3.137573600E-2,-5.882048607E-2,-4.487895966E-2,8.036421723E-2
7.500386590E-1,7.456034422E-3,-1.323246956E-2,-3.738975525E-2,4.035696343E-2
7.550763150E-1,2.946712077E-2,5.893826485E-3,-1.572704315E-2,3.391737436E-2
7.601139710E-1,6.565558910E-2,1.302421093E-2,3.370285034E-3,6.701973793E-2
7.651515750E-1,5.867755413E-2,4.164230824E-2,7.925415039E-2,1.070437179E-1
7.701892310E-1,6.574279070E-2,3.215718269E-2,1.497383118E-1,1.666666161E-1
7.752268880E-1,4.639787972E-2,-7.525682449E-4,1.982212067E-1,2.035803929E-1
7.802644920E-1,3.435403109E-2,-1.902461052E-2,1.584339142E-1,1.632281851E-1
7.853021480E-1,2.479688823E-2,-5.121386051E-2,1.284370422E-1,1.404771120E-1
7.903397520E-1,2.488161623E-2,-6.895148754E-2,9.632682800E-2,1.210465210E-1
7.953774090E-1,1.552863419E-2,-1.079993248E-1,8.112335205E-2,1.359631968E-1
8.004150650E-1,8.558347821E-3,-1.777070761E-1,5.182647705E-2,1.853079435E-1
8.054526690E-1,4.191911221E-2,-1.876296997E-1,6.186485291E-3,1.923548512E-1
8.104903250E-1,3.940166533E-2,-1.857174635E-1,-4.854393005E-2,1.959591300E-1
8.155279290E-1,4.419255257E-2,-1.839108467E-1,-1.028041840E-1,2.152786136E-1
8.205655860E-1,4.916121066E-2,-2.059792280E-1,-1.281023026E-1,2.474963978E-1
8.256032420E-1,4.232372344E-2,-1.923706532E-1,-1.175527573E-1,2.293826857E-1
8.306408460E-1,2.602308989E-2,-1.740688086E-1,-8.336257935E-2,1.947471976E-1
8.356785020E-1,1.921981573E-2,-1.653876305E-1,-3.284263611E-2,1.697088930E-1
8.407161590E-1,-1.818537712E-3,-1.376104355E-1,-1.838874817E-2,1.388455440E-1
8.457537630E-1,-1.545320451E-2,-7.424807549E-2,-1.597023010E-2,7.750242895E-2
8.507914190E-1,-3.363404423E-2,-1.016047001E-1,2.440738678E-2,1.097746990E-1
8.558290230E-1,-2.309705317E-2,-9.063029289E-2,5.071640015E-3,9.366453644E-2
8.608666790E-1,2.301706374E-2,-1.033123732E-1,1.909732819E-2,1.075543566E-1
8.659043360E-1,4.022763669E-2,-6.116545200E-2,7.096958160E-2,1.019615456E-1
8.709419400E-1,5.014288425E-2,-8.822011948E-2,4.168891907E-2,1.097044406E-1
8.759795960E-1,8.612638712E-2,-1.032084227E-1,5.536079407E-3,1.345376573E-1
8.810172000E-1,1.195708513E-1,-1.276553869E-1,-2.080345154E-2,1.761416189E-1
8.860548560E-1,1.599997729E-1,-1.234062910E-1,-4.455184937E-2,2.069152176E-1
8.910925130E-1,2.167574465E-1,-1.215339899E-1,-3.012466431E-2,2.503233843E-1
8.961301170E-1,2.421308458E-1,-1.172699928E-1,-1.582336426E-2,2.694994927E-1
9.011677730E-1,2.576724887E-1,-1.343153715E-1,-1.115322113E-2,2.907922365E-1
9.062054290E-1,2.683421373E-1,-1.534121037E-1,-6.116390228E-2,3.150933182E-1
9.112430340E-1,2.336554229E-1,-1.653438807E-1,-9.173870087E-2,3.005818437E-1
9.162806900E-1,1.917767674E-1,-1.610243320E-1,-1.314563751E-1,2.828213970E-1
9.213182940E-1,1.427838951E-1,-8.618569374E-2,-1.707029343E-1,2.386518516E-1
9.263559500E-1,7.015222311E-2,-4.834318161E-2,-2.070903778E-1,2.239303959E-1
9.313936060E-1,2.424718440E-2,2.194881439E-3,-3.165273666E-1,3.174623085E-1
9.364312110E-1,-6.696075201E-3,7.687091827E-2,-3.748865128E-1,3.827451802E-1
9.414688670E-1,1.528330147E-2,1.517159939E-1,-2.710037231E-1,3.109571354E-1
9.465064710E-1,5.848026276E-2,2.342078686E-1,-6.802272797E-2,2.507994385E-1
9.515441270E-1,1.291821301E-1,2.630861998E-1,1.999025345E-1,3.547723137E-1
