"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.247183000E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
3.750985100E-2,4.190802574E-4,-1.647067070E-2,-1.803112030E-2,2.442498559E-2
4.254787200E-2,5.783855915E-3,-6.709456444E-3,-1.545429230E-2,1.781305548E-2
4.758584100E-2,1.600861549E-2,1.478242874E-2,-1.558208466E-2,2.678800724E-2
5.262386200E-2,4.065009952E-2,1.052200794E-2,-2.832412720E-2,5.064977219E-2
5.766188300E-2,6.092658639E-2,-2.425301075E-2,-3.020095825E-2,7.219664354E-2
6.269990300E-2,9.040424228E-2,-3.632950783E-2,-6.550121307E-2,1.174017422E-1
6.773792400E-2,9.935569763E-2,-4.165601730E-2,-9.351444244E-2,1.426594875E-1
7.277589300E-2,1.067740023E-1,-6.876134872E-2,-1.091756821E-1,1.674757899E-1
7.781391400E-2,1.059673429E-1,-6.013715267E-2,-1.288213730E-1,1.773146949E-1
8.285193500E-2,1.038537621E-1,-4.479384422E-2,-1.108570099E-1,1.583709855E-1
8.788995500E-2,1.114991903E-1,-1.630949974E-2,-1.807899475E-1,2.130330358E-1
9.292792400E-2,1.171635985E-1,1.157367229E-2,-2.155761719E-1,2.456305042E-1
9.796594500E-2,8.315795660E-2,8.375215530E-2,-2.290678024E-1,2.576853263E-1
1.030039660E-1,9.885072708E-2,1.110098362E-1,-2.159643173E-1,2.621740573E-1
1.080419870E-1,1.052640080E-1,1.637142897E-1,-2.158269882E-1,2.906271991E-1
1.130800080E-1,1.322487593E-1,1.911888123E-1,-1.804580688E-1,2.942923901E-1
1.181179760E-1,1.650159359E-1,1.927598715E-1,-8.886051178E-2,2.688546405E-1
1.231559970E-1,1.939972043E-1,1.697925329E-1,3.396797180E-2,2.600350796E-1
1.281940180E-1,2.239676714E-1,1.551966667E-1,1.098480225E-1,2.937926330E-1
1.332320390E-1,2.505030632E-1,1.303248405E-1,1.322383881E-1,3.118065747E-1
1.382700600E-1,2.602873445E-1,8.411574364E-2,1.493310928E-1,3.116484162E-1
1.433080280E-1,2.883636951E-1,3.574109077E-2,1.911411285E-1,3.478016349E-1
1.483460490E-1,2.582986355E-1,-3.307437897E-2,1.764326096E-1,3.145481924E-1
1.533840700E-1,2.390503883E-1,-5.948781967E-2,1.119308472E-1,2.705779063E-1
1.584220910E-1,1.863846779E-1,-6.364011765E-2,7.758808136E-2,2.116818913E-1
1.634600600E-1,1.060560942E-1,-8.787894249E-2,1.223087311E-2,1.382758037E-1
1.684980800E-1,1.759994030E-2,-1.016714573E-1,-1.857662201E-2,1.048424247E-1
1.735361010E-1,-4.190397263E-2,-7.781755924E-2,-6.923961639E-2,1.122748410E-1
1.785741220E-1,-1.084855795E-1,-5.934429169E-2,-6.279659271E-2,1.386876994E-1
1.836121430E-1,-1.638422012E-1,9.230732918E-3,-3.804874420E-2,1.684552768E-1
1.886501120E-1,-2.200002074E-1,8.697581291E-2,-3.956508636E-2,2.398547047E-1
1.936881330E-1,-2.444749475E-1,8.076906204E-2,-7.349014282E-2,2.677544442E-1
1.987261530E-1,-2.640147209E-1,1.836422682E-1,-6.224441528E-2,3.275707905E-1
2.037641740E-1,-2.672381997E-1,2.205892801E-1,-6.291294098E-2,3.521845028E-1
2.088021430E-1,-2.779123485E-1,2.564589977E-1,-4.492473602E-2,3.808211166E-1
2.138401640E-1,-2.468076348E-1,2.378735542E-1,-8.332824707E-2,3.527625734E-1
2.188781850E-1,-2.167536020E-1,2.338874340E-1,-8.113956451E-2,3.290426792E-1
2.239162050E-1,-1.715160608E-1,2.534425259E-1,-4.171466827E-2,3.088543129E-1
2.289541740E-1,-8.586937189E-2,2.050253153E-1,-7.959365845E-3,2.224236508E-1
2.339921950E-1,-1.175999641E-2,1.252156496E-1,3.197956085E-2,1.297688281E-1
2.390302160E-1,1.168184280E-1,3.554916382E-2,1.725387573E-2,1.233206568E-1
2.440682370E-1,1.889265776E-1,-9.192001820E-2,4.031276703E-2,2.139337763E-1
2.491062580E-1,2.480782866E-1,-2.238152027E-1,9.799861908E-2,3.481950755E-1
2.541442260E-1,2.807114124E-1,-2.875251770E-1,6.550788879E-2,4.071374559E-1
2.591822470E-1,2.711324692E-1,-3.360903263E-1,5.483245850E-2,4.352885500E-1
2.642202680E-1,2.974206805E-1,-3.650963306E-1,2.799510956E-2,4.717394599E-1
2.692582890E-1,2.602092624E-1,-3.654471636E-1,2.513885498E-2,4.493244392E-1
2.742963100E-1,2.168964744E-1,-3.446805477E-1,-1.755428314E-2,4.076234947E-1
2.793342780E-1,1.747411489E-1,-3.008756638E-1,-8.290386200E-2,3.576781857E-1
2.843722990E-1,1.171025038E-1,-2.180889845E-1,-6.956386566E-2,2.571282422E-1
2.894103200E-1,6.955623627E-2,-1.274749041E-1,-3.302001953E-2,1.489236142E-1
2.944483410E-1,2.458578348E-2,-4.565656185E-2,7.562637329E-3,5.240396810E-2
2.994863620E-1,3.166317940E-3,6.281745434E-2,2.630043030E-2,6.817456104E-2
3.045243300E-1,-3.718852997E-2,1.340705156E-1,4.781723022E-3,1.392147794E-1
3.095623510E-1,-3.254175186E-2,2.346818447E-1,1.188564301E-2,2.372252144E-1
3.146003720E-1,-5.653691292E-2,2.325111628E-1,9.472846985E-3,2.394735855E-1
3.196383930E-1,-4.728370905E-2,2.752969265E-1,1.178646088E-2,2.795765862E-1
3.246763620E-1,-5.696064234E-2,2.469557524E-1,4.698657990E-2,2.577584084E-1
3.297143830E-1,-1.062410474E-1,1.909726858E-1,6.247520447E-3,2.186246976E-1
3.347524030E-1,-1.260365844E-1,1.524233818E-1,2.973461151E-2,2.000056375E-1
3.397904240E-1,-1.450214386E-1,7.208371162E-2,3.362655640E-3,1.619832911E-1
3.448284450E-1,-1.373750567E-1,3.296756744E-2,-3.743171692E-3,1.413250793E-1
3.498664140E-1,-1.317533851E-1,-8.117389679E-2,1.059532166E-3,1.547555447E-1
3.549044350E-1,-1.280577779E-1,-1.513797045E-1,-4.605770111E-2,2.035581520E-1
3.599424550E-1,-5.989462137E-2,-1.949366331E-1,-1.066112518E-1,2.301165262E-1
3.649804240E-1,-2.041625977E-2,-2.761472464E-1,-6.716632843E-2,2.849305898E-1
3.700184450E-1,4.232668877E-2,-3.519827127E-1,-3.767108917E-2,3.565143610E-1
3.750564660E-1,1.349437237E-1,-3.730415106E-1,-3.211021423E-2,3.979960339E-1
3.800944870E-1,1.884111762E-1,-3.234738111E-1,-2.182769775E-2,3.749807011E-1
