"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.684318320E-1,-3.527535498E-2,-9.327816963E-2,-4.547691345E-2,1.096052793E-1
3.734697490E-1,-8.338734508E-3,-6.218218803E-2,-3.278732300E-2,7.078960059E-2
3.785076650E-1,3.476470709E-2,-2.695059776E-2,2.456760406E-2,5.038339755E-2
3.835455300E-1,4.418505728E-2,-1.809954643E-2,6.692790985E-2,8.221470662E-2
3.885834470E-1,4.395371675E-2,4.871606827E-3,1.086854935E-1,1.173379660E-1
3.936213630E-1,5.784893036E-2,3.253436089E-2,1.144008636E-1,1.322593701E-1
3.986592280E-1,5.736833811E-2,3.888988495E-2,7.983970642E-2,1.057257210E-1
4.036971450E-1,1.903048158E-2,2.411341667E-2,6.696701050E-2,7.367629597E-2
4.087350610E-1,7.248982787E-3,3.105831146E-2,3.531551361E-2,4.758520741E-2
4.137729260E-1,-1.845067739E-2,-1.152586937E-2,-1.249694824E-2,2.508877989E-2
4.188108420E-1,-4.142059386E-2,-2.275347710E-2,-3.135681152E-2,5.671539425E-2
4.238487070E-1,-6.639419496E-2,-2.911543846E-2,-2.871131897E-2,7.797587908E-2
4.288866240E-1,-6.972340494E-2,-3.551816940E-2,-1.425552368E-2,7.953686887E-2
4.339245400E-1,-6.118685007E-2,-7.275509834E-2,-1.412582397E-2,9.610761603E-2
4.389624050E-1,-4.327817261E-2,-6.954884529E-2,2.602577209E-3,8.195618045E-2
4.440003220E-1,-4.339247942E-3,-6.177854538E-2,4.043865204E-2,7.396419621E-2
4.490381860E-1,-3.771975636E-3,-4.000616074E-2,3.527641296E-2,5.347098287E-2
4.540761030E-1,3.776386380E-3,-3.508734703E-2,7.513618469E-2,8.301101894E-2
4.591140200E-1,7.276521623E-2,-3.254079819E-2,3.644657135E-2,8.764720648E-2
4.641518840E-1,7.707290351E-2,-6.250143051E-3,5.024147034E-2,9.221443534E-2
4.691898010E-1,1.192574650E-1,-3.457951546E-2,7.057189941E-3,1.243699714E-1
4.742277170E-1,1.041222960E-1,-1.054954529E-2,-4.858970642E-3,1.047681012E-1
4.792655820E-1,1.388456523E-1,-1.051425934E-3,-7.157325745E-3,1.390339814E-1
4.843034990E-1,1.187771708E-1,-2.018475533E-2,-4.254817963E-2,1.277724080E-1
4.893414150E-1,1.297179610E-1,-1.369714737E-3,-1.121997833E-2,1.302094982E-1
4.943792800E-1,1.191848814E-1,1.478791237E-2,8.440017700E-4,1.201017513E-1
4.994171970E-1,8.038060367E-2,2.209186554E-3,2.465534210E-2,8.410593229E-2
5.044551130E-1,5.145847797E-2,2.298450470E-2,3.872585297E-2,6.838094837E-2
5.094929780E-1,3.221356869E-2,8.069992065E-3,3.605937958E-2,4.902160376E-2
5.145308950E-1,-1.290975511E-2,1.711845398E-2,7.367229462E-2,7.672880970E-2
5.195687590E-1,-5.284495652E-2,1.847743988E-4,6.584262848E-2,8.442674515E-2
5.246066760E-1,-8.516782522E-2,-9.439706802E-3,2.965545654E-2,9.067586570E-2
5.296445920E-1,-8.160259575E-2,-1.659965515E-2,3.649425507E-2,9.091954045E-2
5.346824570E-1,-8.519180119E-2,-1.415085793E-2,1.718330383E-2,8.805200566E-2
5.397203740E-1,-9.104466438E-2,-1.409769058E-2,-1.141834259E-2,9.283455359E-2
5.447582900E-1,-6.835079938E-2,-1.635885239E-2,-1.130867004E-2,7.118517996E-2
5.497961550E-1,-3.866979480E-2,-5.884480476E-2,-1.732826233E-3,7.043484056E-2
5.548340720E-1,-4.015983641E-2,-4.633474350E-2,2.433300018E-2,6.596829400E-2
5.598719880E-1,-8.564442396E-3,-3.628993034E-2,2.406406403E-2,4.437778606E-2
5.649098530E-1,3.803536296E-3,-4.765915871E-2,2.379131317E-2,5.340307931E-2
5.699477700E-1,4.686690867E-2,-5.889773369E-2,4.960536957E-2,9.014512106E-2
5.749856860E-1,6.348071992E-2,-8.429908752E-2,3.249740601E-2,1.104183832E-1
5.800235510E-1,6.809413433E-2,-9.538722038E-2,8.469581604E-3,1.175043265E-1
5.850614670E-1,6.324000657E-2,-1.231942177E-1,-3.189563751E-2,1.421036431E-1
5.900993840E-1,5.373322964E-2,-1.439929008E-1,-7.893180847E-2,1.727757097E-1
5.951372490E-1,4.914081097E-2,-1.410949230E-1,-6.381320953E-2,1.624645263E-1
6.001751650E-1,4.224170744E-2,-1.501579285E-1,-3.220844269E-2,1.592769572E-1
6.052130820E-1,3.782297671E-2,-1.140363216E-1,3.233146667E-2,1.244193874E-1
6.102509470E-1,4.769238830E-2,-1.137237549E-1,5.356407166E-2,1.344498646E-1
6.152888630E-1,2.192182839E-2,-1.014714241E-1,7.697010040E-2,1.292339461E-1
6.203267800E-1,-8.352532983E-3,-9.871411324E-2,9.065818787E-2,1.342875571E-1
6.253646450E-1,-2.800285816E-3,-5.777788162E-2,9.231472015E-2,1.089409600E-1
6.304025610E-1,-4.366114736E-3,-3.606700897E-2,5.832195282E-2,6.871202424E-2
6.354404260E-1,1.311749220E-2,-1.674056053E-2,1.982688904E-2,2.907611558E-2
6.404783420E-1,3.046998382E-2,-1.176095009E-2,6.284713745E-4,3.266702982E-2
6.455162590E-1,3.344769776E-2,-1.388359070E-2,-1.130199432E-2,3.793728577E-2
6.505541240E-1,6.002610922E-2,1.971554756E-2,-6.534576416E-3,6.351800762E-2
6.555920400E-1,6.258362532E-2,3.353595734E-3,4.563426971E-2,7.752704905E-2
6.606299570E-1,4.612676799E-2,8.701324463E-3,7.357406616E-2,8.727276199E-2
6.656678220E-1,5.586461723E-2,1.186251640E-2,7.985687256E-2,9.817685495E-2
6.707057380E-1,5.833357573E-2,3.642344475E-2,7.182979584E-2,9.944341584E-2
6.757436550E-1,6.313444674E-2,3.938484192E-2,5.200672150E-2,9.078448777E-2
6.807815200E-1,7.972997427E-2,2.087020874E-2,1.812553406E-2,8.438583646E-2
6.858194360E-1,8.659666777E-2,1.426911354E-2,3.548622131E-3,8.783611551E-2
6.908573530E-1,1.194642484E-1,-1.941204071E-3,-2.748298645E-2,1.226001202E-1
6.958952170E-1,9.740950167E-2,1.502370834E-2,-2.734184265E-2,1.022834258E-1
7.009331340E-1,6.118503213E-2,-3.251218796E-2,-4.612922668E-2,8.323794854E-2
7.059710510E-1,3.478811681E-2,-5.368137360E-2,-1.486778259E-2,6.567308354E-2
7.110089150E-1,-5.597665906E-3,-6.761288643E-2,-9.967803955E-3,6.857254108E-2
7.160468320E-1,-3.130781651E-2,-7.436656952E-2,-1.696586609E-2,8.245245083E-2
7.210847490E-1,-6.146529317E-2,-4.070782661E-2,1.408004761E-2,7.505569367E-2
7.261226130E-1,-8.184625208E-2,-3.350782394E-2,-2.396678925E-2,9.162963621E-2
7.311605300E-1,-8.291196823E-2,-2.168035507E-2,-4.744052887E-2,9.795425489E-2
7.361984470E-1,-4.593877494E-2,4.934549332E-2,-3.272056580E-2,7.493987043E-2
7.412363110E-1,-3.302219510E-2,6.042766571E-2,-3.875732422E-3,6.897093195E-2
7.462742280E-1,-1.311969757E-2,6.192374229E-2,3.659820557E-2,7.311706350E-2
7.513121450E-1,8.911505342E-3,4.682111740E-2,6.723308563E-2,8.241310433E-2
7.563500090E-1,5.444988608E-2,6.282544136E-2,7.146644592E-2,1.096324727E-1
7.613879260E-1,5.444204807E-2,1.465463638E-2,7.090282440E-2,9.058645304E-2
7.664258420E-1,7.339103520E-2,9.618997574E-3,2.048873901E-2,7.680206760E-2
7.714637070E-1,8.977872133E-2,-9.651422501E-3,1.561164856E-2,9.163564989E-2
7.765016240E-1,1.084546745E-1,-4.775571823E-2,-1.534175873E-2,1.194922366E-1
7.815395400E-1,1.294796765E-1,-3.809165955E-2,1.452445984E-3,1.349743337E-1
7.865774050E-1,1.454795450E-1,-4.972910881E-2,1.332283020E-2,1.543203813E-1
7.916153220E-1,1.256467849E-1,-3.503799438E-2,3.931427002E-2,1.362365129E-1
7.966532380E-1,1.321384013E-1,-1.557636261E-2,4.130840302E-2,1.393182125E-1
8.016911030E-1,8.638818562E-2,-1.037788391E-2,3.612709045E-2,9.421138866E-2
8.067290200E-1,7.897657156E-2,-5.048274994E-3,5.943679810E-2,9.897230372E-2
8.117669360E-1,3.353136778E-2,-2.098584175E-2,9.201526642E-2,1.001577128E-1
8.168048530E-1,9.825065732E-3,-3.432846069E-2,6.019973755E-2,6.999273913E-2
8.218427170E-1,-3.017200530E-2,-1.669716835E-2,-6.967544556E-3,3.518084723E-2
8.268806340E-1,-4.358942807E-2,6.474328041E-2,-4.742431641E-2,9.132796058E-2
8.319185510E-1,-1.412388682E-2,1.709866524E-2,-5.425643921E-2,5.861407448E-2
8.369564150E-1,3.080487251E-3,3.607010841E-2,-4.434585571E-2,5.724593472E-2
8.419943320E-1,2.007637918E-2,3.331542015E-2,-7.007980347E-2,8.015083951E-2
8.470321970E-1,2.741257846E-2,4.694461823E-2,-6.941890717E-2,8.817160150E-2
8.520701130E-1,5.131401122E-2,4.366898537E-2,-5.447578430E-2,8.664709519E-2
8.571080300E-1,4.657003284E-2,1.410245895E-2,-3.248500824E-2,5.850575243E-2
8.621459470E-1,5.378711224E-2,2.502727509E-2,1.219749451E-3,5.933722044E-2
8.671838110E-1,8.223871887E-2,4.058122635E-2,3.227901459E-2,9.722128160E-2
8.722217280E-1,9.140194952E-2,1.805043221E-2,3.458213806E-2,9.937836159E-2
8.772596450E-1,8.625122905E-2,1.241493225E-2,5.346393585E-2,1.022340329E-1
8.822975090E-1,6.448081136E-2,-3.110027313E-2,4.368495941E-2,8.386523535E-2
8.873354260E-1,5.950355530E-2,-2.202081680E-2,7.434749603E-2,9.774016386E-2
8.923733420E-1,3.079721332E-2,-5.106186867E-2,5.728626251E-2,8.268916889E-2
8.974112070E-1,-3.699958324E-5,-1.225981712E-1,1.900100708E-2,1.240618847E-1
9.024491240E-1,2.877563238E-2,-1.460580826E-1,9.523391724E-3,1.491700221E-1
9.074870400E-1,4.073642194E-2,-1.811070442E-1,4.283905029E-2,1.905108967E-1
9.125249570E-1,4.767496884E-2,-1.895732880E-1,8.770751953E-2,2.142511217E-1
9.175628220E-1,3.090140224E-2,-2.332348824E-1,1.131200790E-1,2.610547055E-1
9.226007380E-1,1.432557404E-2,-2.263021469E-1,9.786701202E-2,2.469733504E-1
9.276386030E-1,-1.631401479E-2,-2.356176376E-1,1.063756943E-1,2.590320570E-1
9.326765200E-1,-2.997830510E-2,-2.326724529E-1,8.861923218E-2,2.507758709E-1
9.377144360E-1,-1.734864712E-2,-2.343034744E-1,4.959392548E-2,2.401221588E-1
9.427523530E-1,-9.414047003E-3,-2.003164291E-1,-1.284885406E-2,2.009487226E-1
9.477902170E-1,2.231834829E-2,-1.809201241E-1,-4.152011871E-2,1.869602102E-1
9.528281340E-1,5.387996137E-2,-1.142923832E-1,-6.280708313E-2,1.411046732E-1
9.578660510E-1,8.520735800E-2,-7.702898979E-2,-1.194515228E-1,1.657179092E-1
9.629039150E-1,1.019999236E-1,-3.801989555E-2,-1.161918640E-1,1.592169782E-1
9.679418320E-1,1.471359879E-1,1.459407806E-2,-7.489490509E-2,1.657444806E-1
9.729797490E-1,1.585791409E-1,5.939102173E-2,-4.574871063E-2,1.754069038E-1
9.780176130E-1,1.531781703E-1,9.174609184E-2,6.946563721E-3,1.786873022E-1
9.830555300E-1,1.381887794E-1,9.531807899E-2,3.072166443E-2,1.706619336E-1
9.880934470E-1,1.160282791E-1,6.565570831E-2,1.065244675E-1,1.706478706E-1
9.931313630E-1,1.129517108E-1,6.018805504E-2,1.127977371E-1,1.705990048E-1
9.981692280E-1,9.321682155E-2,3.125977516E-2,1.165876389E-1,1.525097600E-1
1.003207145E0,7.368265092E-2,-3.277826309E-2,1.107835770E-1,1.370275465E-1
1.008245061E0,4.001547396E-2,-6.281232834E-2,6.223678589E-2,9.705691251E-2
1.013282926E0,2.796673775E-2,-1.115336418E-1,1.882934570E-2,1.165179640E-1
1.018320842E0,-5.232974887E-3,-1.503834724E-1,-1.946353912E-2,1.517280533E-1
1.023358759E0,-4.987512529E-2,-1.724116802E-1,-7.402706146E-2,1.941476794E-1
1.028396624E0,-5.368373543E-2,-2.156269550E-1,-7.828044891E-2,2.355944733E-1
1.033434540E0,-5.493503809E-2,-1.826014519E-1,-7.060813904E-2,2.033387763E-1
1.038472457E0,-4.658561945E-2,-1.617536545E-1,-3.212833405E-2,1.713671337E-1
1.043510322E0,-2.159307897E-2,-1.220886707E-1,-1.771354675E-2,1.252424621E-1
1.048548238E0,3.406268358E-2,-1.538317204E-1,8.419036865E-3,1.577825871E-1
1.053586155E0,9.624822438E-2,-1.612415314E-1,6.036853790E-2,1.972483523E-1
1.058624020E0,1.174056530E-1,-2.272634506E-1,1.425867081E-1,2.928544565E-1
1.063661936E0,1.334398985E-1,-3.108408451E-1,2.120380402E-1,3.992347279E-1
1.068699853E0,1.180344969E-1,-4.377020597E-1,1.975498199E-1,4.945110382E-1
1.073737717E0,9.995932877E-2,-5.998655558E-1,1.732997894E-1,6.323475068E-1
1.078775634E0,5.619654059E-2,-9.565711021E-1,-1.958942413E-2,9.584206123E-1
1.083813551E0,2.749024332E-2,-1.350704193E0,-2.274818420E-1,1.370002014E0
1.088851467E0,-1.841183752E-1,-1.684470534E0,-5.470418930E-1,1.780616576E0
1.093889332E0,-4.795247316E-1,-2.009559631E0,-7.752361298E-1,2.206641098E0
1.098927249E0,-5.020042658E-1,-2.191922665E0,-5.047559738E-1,2.304628353E0
1.103965165E0,-1.308364868E-1,-2.123888731E0,3.998460770E-1,2.165155517E0
1.109003030E0,-7.771654427E-2,-2.115426540E0,2.830476761E-1,2.135693165E0
1.114040947E0,-6.917682290E-2,-2.046020508E0,4.445953369E-1,2.094910586E0
1.119078863E0,-7.739406824E-2,-1.969416022E0,7.774209976E-1,2.118719594E0
1.124116728E0,-7.921213657E-2,-1.886849880E0,9.522180557E-1,2.114993205E0
