"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.198565170E-1,8.511447906E-2,1.244950294E-2,2.377223969E-2,8.924451832E-2
7.248945380E-1,2.865171432E-2,-4.583692551E-2,1.435565948E-2,5.592878895E-2
7.299325580E-1,-2.943992615E-2,-9.392046928E-2,2.393150330E-2,1.012940307E-1
7.349705270E-1,-5.364942551E-2,-9.604477882E-2,3.804016113E-2,1.164040990E-1
7.400085480E-1,-6.343698502E-2,-8.823657036E-2,4.953670502E-2,1.194312713E-1
7.450465690E-1,-3.056848049E-2,-1.125597954E-2,5.846214294E-2,6.692496718E-2
7.500845900E-1,-1.002532244E-2,3.938245773E-2,6.957912445E-2,8.057753798E-2
7.551226100E-1,2.420538664E-2,9.473919868E-2,5.676937103E-2,1.130671393E-1
7.601606310E-1,3.640139103E-2,1.499059200E-1,4.875946045E-2,1.617848297E-1
7.651986000E-1,5.283302069E-2,1.265089512E-1,3.127002716E-2,1.406188373E-1
7.702366210E-1,6.643718481E-2,1.437652111E-1,1.629257202E-2,1.592098720E-1
7.752746420E-1,7.024663687E-2,9.663963318E-2,-2.462863922E-2,1.219851571E-1
7.803126630E-1,6.677877903E-2,2.353405952E-2,-4.138565063E-2,8.201237324E-2
7.853506830E-1,2.997487783E-2,-4.225611687E-2,-2.226638794E-2,5.639028946E-2
7.903887040E-1,1.960605383E-2,-9.850907326E-2,-3.164958954E-2,1.053096927E-1
7.954267250E-1,2.382791042E-2,-1.288149357E-1,-5.028533936E-2,1.403198928E-1
8.004646940E-1,3.778684139E-2,-1.332952976E-1,-6.862449646E-2,1.546117824E-1
8.055027150E-1,6.368923187E-2,-1.737208366E-1,-7.959270477E-2,2.014205699E-1
8.105407350E-1,1.205108762E-1,-1.096246243E-1,-5.716800690E-2,1.726517030E-1
8.155787560E-1,1.581164002E-1,-5.090665817E-2,-6.340599060E-2,1.777993350E-1
8.206167770E-1,2.147138119E-1,-1.399254799E-2,-7.911968231E-2,2.292547416E-1
8.256547980E-1,2.355515957E-1,7.270026207E-2,-6.154918671E-2,2.540830272E-1
8.306927670E-1,1.922324300E-1,1.115088463E-1,-2.285480499E-2,2.234051746E-1
8.357307880E-1,1.489984393E-1,1.456053257E-1,5.104064941E-2,2.144914769E-1
8.407688080E-1,6.340199709E-2,9.432530403E-2,6.485939026E-2,1.308580021E-1
8.458068290E-1,2.376723289E-2,7.222747803E-2,3.099536896E-2,8.211213576E-2
8.508448500E-1,-7.488274574E-2,1.264214516E-2,3.768444061E-2,8.477833750E-2
8.558828190E-1,-1.230669618E-1,-8.174633980E-2,3.474140167E-2,1.517725474E-1
8.609208400E-1,-1.924301088E-1,-1.204404831E-1,2.937602997E-2,2.289065483E-1
8.659588600E-1,-2.258489728E-1,-1.396362782E-1,7.397651672E-3,2.656327802E-1
8.709968810E-1,-2.308154702E-1,-1.895010471E-1,4.021549225E-2,3.013365460E-1
8.760349020E-1,-2.146812081E-1,-1.962964535E-1,4.193592072E-2,2.939029435E-1
8.810729230E-1,-1.941262782E-1,-1.723380089E-1,5.556964874E-2,2.654682411E-1
8.861109440E-1,-1.738991737E-1,-1.796693802E-1,4.067611694E-2,2.533309205E-1
8.911489130E-1,-1.207879782E-1,-1.942298412E-1,2.833557129E-2,2.304731470E-1
8.961869330E-1,-1.134136915E-1,-1.709270477E-1,9.057044983E-3,2.053308334E-1
9.012249540E-1,-8.018296957E-2,-1.407308578E-1,-1.478958130E-2,1.626444425E-1
9.062629750E-1,-4.004931450E-2,-1.108722687E-1,-6.453132629E-2,1.343908465E-1
9.113009960E-1,4.703879356E-3,-5.757474899E-2,-4.737949371E-2,7.471140895E-2
9.163390170E-1,4.948729277E-2,-9.516477585E-3,-6.836509705E-2,8.493139576E-2
9.213769850E-1,6.116145849E-2,2.857232094E-2,-7.018756866E-2,9.738273114E-2
9.264150060E-1,4.450780153E-2,4.487228394E-2,2.773571014E-2,6.901982237E-2
9.314530270E-1,6.844401360E-2,5.858039856E-2,5.363559723E-2,1.048476198E-1
9.364910480E-1,4.713386297E-2,3.173208237E-2,8.883762360E-2,1.054544900E-1
9.415290690E-1,1.177275181E-2,2.635645866E-2,1.047859192E-1,1.086892334E-1
9.465670900E-1,-6.674826145E-3,-1.471209526E-2,1.111402512E-1,1.123083010E-1
9.516050580E-1,-2.736359835E-2,-2.458715439E-2,1.221933365E-1,1.276107604E-1
9.566430790E-1,-1.003348827E-2,-3.447198868E-2,1.046991348E-1,1.106837735E-1
9.616811000E-1,3.332126141E-2,-1.347327232E-2,6.362342834E-2,7.307377206E-2
9.667191210E-1,8.121937513E-2,2.892017365E-4,6.246566772E-3,8.145974546E-2
9.717571420E-1,1.313437223E-1,8.514475822E-2,-7.915210724E-2,1.754019935E-1
9.767951630E-1,1.716856956E-1,1.100151539E-1,-8.789348602E-2,2.220463399E-1
9.818331310E-1,1.879009604E-1,1.750588417E-1,-6.570053101E-2,2.650828715E-1
9.868711520E-1,1.920405030E-1,2.015349865E-1,-6.029891968E-2,2.848365589E-1
9.919091730E-1,1.698940992E-1,1.659855843E-1,-4.066658020E-2,2.409750815E-1
9.969471940E-1,1.191463470E-1,1.306474209E-1,-2.353286743E-2,1.783771186E-1
1.001985215E0,6.628268957E-2,9.949684143E-3,1.251411438E-2,6.818353328E-2
1.007023235E0,3.986841440E-2,-9.803843498E-2,-1.341342926E-2,1.066815133E-1
1.012061204E0,2.789050341E-2,-1.791763306E-1,6.031036377E-3,1.814343160E-1
1.017099225E0,-6.189346313E-4,-2.099494934E-1,6.370544434E-3,2.100470345E-1
1.022137246E0,6.774902344E-3,-2.049264908E-1,-4.788017273E-2,2.105546885E-1
1.027175267E0,5.695700645E-2,-2.237267494E-1,-3.519725800E-2,2.335307388E-1
1.032213288E0,1.114115715E-1,-1.354467869E-1,-1.789474487E-2,1.762912143E-1
1.037251308E0,1.700620055E-1,-7.152128220E-2,-3.138542175E-3,1.845162052E-1
1.042289277E0,2.019600868E-1,-3.408360481E-2,9.080886841E-3,2.050171488E-1
1.047327298E0,2.310619950E-1,1.516151428E-2,2.113819122E-2,2.325216983E-1
1.052365319E0,2.313163877E-1,5.231976509E-2,3.067016602E-2,2.391344561E-1
1.057403340E0,1.981369853E-1,4.680967331E-2,-9.830474854E-3,2.038284786E-1
1.062441360E0,1.508738399E-1,5.346870422E-2,-1.445007324E-2,1.607190795E-1
1.067479381E0,1.275198460E-1,3.660535812E-2,7.019996643E-3,1.328553488E-1
1.072517350E0,9.225928783E-2,-4.163241386E-2,1.876640320E-2,1.029427606E-1
1.077555371E0,5.960524082E-2,-8.358168602E-2,3.515911102E-2,1.085119627E-1
1.082593392E0,3.669971228E-2,-1.584608555E-1,4.193305969E-2,1.679734893E-1
1.087631413E0,3.081798553E-2,-1.781868935E-1,1.542186737E-2,1.814887083E-1
1.092669433E0,4.433619976E-2,-2.715966702E-1,2.242088318E-2,2.761035057E-1
1.097707454E0,6.765359640E-2,-2.790651321E-1,-6.185531616E-3,2.872152814E-1
1.102745423E0,1.056174040E-1,-2.796003819E-1,-1.789569855E-2,2.994188798E-1
1.107783444E0,1.558216810E-1,-2.424194813E-1,-1.047420502E-2,2.883700923E-1
1.112821465E0,1.872347593E-1,-2.199800014E-1,-3.633499146E-2,2.911499403E-1
1.117859485E0,2.163692117E-1,-1.384685040E-1,-7.368087769E-3,2.569892042E-1
1.122897506E0,2.550903559E-1,-7.188391685E-2,-3.326416016E-2,2.671046452E-1
1.127935527E0,2.318758965E-1,-3.428649902E-2,-1.860713959E-2,2.351344743E-1
1.132973496E0,1.921495795E-1,1.501274109E-2,-1.122951508E-2,1.930620245E-1
1.138011517E0,1.240714788E-1,4.261803627E-2,7.941246033E-3,1.314271367E-1
1.143049538E0,4.911774397E-2,3.628015518E-3,2.931499481E-2,5.731565397E-2
1.148087558E0,-3.513932228E-2,1.017570496E-2,5.394935608E-3,3.697867320E-2
1.153125579E0,-1.000954509E-1,-1.174688339E-2,2.678394318E-2,1.042807181E-1
1.158163548E0,-1.435661316E-1,-5.243468285E-2,1.001930237E-2,1.531698943E-1
1.163201569E0,-1.632166505E-1,-6.907653809E-2,5.426406860E-4,1.772330036E-1
1.168239590E0,-1.568385363E-1,-6.186819077E-2,1.253318787E-2,1.690653137E-1
1.173277610E0,-1.008043885E-1,-5.477070808E-2,-8.790016174E-3,1.150592004E-1
1.178315631E0,-2.868789434E-2,-2.411627769E-2,-8.529663086E-3,3.843624961E-2
1.183353652E0,4.300445318E-2,-1.274132729E-2,-2.014446259E-2,4.916832097E-2
1.188391621E0,1.000188589E-1,4.842996597E-2,-3.642749786E-2,1.169452707E-1
1.193429642E0,1.543606520E-1,7.357382774E-2,-2.886962891E-2,1.734179186E-1
1.198467663E0,1.584168673E-1,8.922290802E-2,-9.565353394E-3,1.820662713E-1
1.203505683E0,1.814239025E-1,1.405034065E-1,1.428127289E-2,2.299125799E-1
1.208543704E0,1.565216780E-1,1.321640015E-1,7.588481903E-2,2.184602131E-1
1.213581725E0,1.101841927E-1,8.127713203E-2,1.227111816E-1,1.838601713E-1
1.218619694E0,7.345432043E-2,-1.900315285E-2,1.738996506E-1,1.897307183E-1
1.223657715E0,1.311683655E-2,-1.447114944E-1,1.439914703E-1,2.045654212E-1
1.228695735E0,-1.109695435E-2,-1.912431717E-1,1.120204926E-1,2.219136856E-1
1.233733756E0,-2.319270372E-2,-2.376468182E-1,8.513641357E-2,2.534997448E-1
1.238771777E0,-4.928052425E-2,-2.957923412E-1,2.055454254E-2,3.005730667E-1
1.243809798E0,-5.587434769E-2,-2.706079483E-1,4.049301147E-3,2.763458001E-1
1.248847767E0,-1.447862387E-2,-2.388405800E-1,-7.160282135E-2,2.497627218E-1
1.253885788E0,1.035571098E-2,-1.553297043E-1,-9.909820557E-2,1.845400014E-1
1.258923808E0,6.614720821E-2,-7.034897804E-2,-1.191997528E-1,1.534047357E-1
1.263961829E0,1.074513793E-1,1.856946945E-2,-1.248712540E-1,1.657813445E-1
1.268999850E0,1.152888536E-1,1.091260910E-1,-1.138830185E-1,1.953698170E-1
1.274037871E0,1.136059761E-1,1.918702126E-1,-1.196260452E-1,2.530432512E-1
1.279075840E0,8.810931444E-2,2.290322781E-1,-8.264350891E-2,2.589381881E-1
1.284113860E0,2.700275183E-2,2.614402771E-1,-7.453250885E-2,2.731945497E-1
1.289151881E0,1.824557781E-2,2.511954308E-1,-1.908683777E-2,2.525793992E-1
1.294189902E0,-4.556649923E-2,2.366318703E-1,5.481910706E-2,2.471357570E-1
1.299227923E0,-7.843548059E-2,1.536471844E-1,5.919551849E-2,1.823833635E-1
1.304265892E0,-1.232342124E-1,1.333429813E-1,1.038379669E-1,2.091634412E-1
1.309303913E0,-1.252777576E-1,1.600241661E-2,1.314706802E-1,1.823050566E-1
1.314341933E0,-9.896564484E-2,-5.524206161E-2,1.280126572E-1,1.709769710E-1
1.319379954E0,-6.102538109E-2,-1.330432892E-1,1.150979996E-1,1.862046279E-1
1.324417975E0,-1.616257429E-2,-1.675515175E-1,6.432342529E-2,1.802005629E-1
1.329455996E0,3.113347292E-2,-2.565643787E-1,4.011726379E-2,2.615415233E-1
1.334493965E0,6.435477734E-2,-3.309242725E-1,-4.396438599E-4,3.371240199E-1
1.339531985E0,1.430825591E-1,-3.171489239E-1,-4.060077667E-2,3.502919949E-1
1.344570006E0,2.097154260E-1,-2.918512821E-1,-1.153278351E-2,3.595702099E-1
1.349608027E0,1.956103444E-1,-2.479748726E-1,-4.203128815E-2,3.186245023E-1
1.354646048E0,1.726153493E-1,-1.927006245E-1,-8.176708221E-2,2.713216637E-1
1.359684069E0,1.118339300E-1,-1.260566711E-1,-4.518699646E-2,1.744676958E-1
1.364722038E0,7.724773884E-2,-3.145456314E-2,2.196693420E-2,8.625050085E-2
1.369760058E0,-4.979789257E-3,-4.124164581E-3,4.110431671E-2,4.160975711E-2
1.374798079E0,-7.978093624E-2,5.395960808E-2,5.294799805E-2,1.099096337E-1
1.379836100E0,-9.483021498E-2,9.271550179E-2,2.430152893E-2,1.348313697E-1
1.384874121E0,-1.004828215E-1,1.290206909E-1,-6.537437439E-3,1.636639062E-1
1.389912142E0,-9.197458625E-2,1.723895073E-1,-2.768802643E-2,1.973425792E-1
1.394950110E0,-8.125746250E-2,1.965136528E-1,-5.106258392E-2,2.186956296E-1
1.399988131E0,-4.212841392E-2,2.158386707E-1,-6.478977203E-2,2.292571691E-1
1.405026152E0,5.830627680E-2,2.636797428E-1,-7.607650757E-2,2.805606239E-1
1.410064173E0,1.127319932E-1,2.756052017E-1,-3.269004822E-2,2.995586232E-1
1.415102194E0,1.430222988E-1,2.684159279E-1,-4.663944244E-2,3.076974584E-1
1.420140215E0,2.254287601E-1,2.659866810E-1,-5.861282349E-3,3.487139156E-1
1.425178183E0,2.548694611E-1,2.231080532E-1,-8.122444153E-3,3.388238771E-1
1.430216204E0,2.602873743E-1,1.900639534E-1,-1.747989655E-2,3.227682921E-1
1.435254225E0,2.300737500E-1,1.621327400E-1,-2.441310883E-2,2.825189475E-1
1.440292246E0,1.526185870E-1,1.131761074E-1,-4.081630707E-2,1.943379410E-1
1.445330267E0,8.753091097E-2,3.628754616E-2,-3.575229645E-2,1.012752343E-1
1.450368235E0,4.639893770E-2,-3.981947899E-2,1.198196411E-2,6.230585679E-2
1.455406256E0,5.881786346E-4,-6.302165985E-2,1.896095276E-2,6.581484099E-2
1.460444277E0,-4.261571169E-2,-1.122629642E-1,8.527755737E-2,1.472797807E-1
1.465482298E0,-7.351082563E-2,-1.992986202E-1,1.131143570E-1,2.406629163E-1
1.470520319E0,-1.039261222E-1,-2.907302380E-1,1.241979599E-1,3.327909905E-1
1.475558340E0,-9.576934576E-2,-3.081388474E-1,9.965610504E-2,3.377168283E-1
1.480596308E0,-8.960381150E-2,-3.066849709E-1,5.875492096E-2,3.248640564E-1
1.485634329E0,-3.541326523E-2,-2.603411674E-1,-7.892608643E-3,2.628572162E-1
1.490672350E0,-9.646058083E-3,-1.835873127E-1,-9.773254395E-2,2.082042218E-1
1.495710371E0,7.078158855E-2,-8.840775490E-2,-9.664154053E-2,1.488809987E-1
1.500748392E0,1.031641364E-1,4.886698723E-2,-9.561061859E-2,1.489033642E-1
1.505786413E0,1.445803940E-1,1.353399754E-1,-7.564258575E-2,2.119957548E-1
1.510824381E0,1.306842864E-1,1.976406574E-1,-2.029132843E-2,2.378065394E-1
1.515862402E0,1.328984201E-1,1.956343651E-1,1.791954041E-2,2.371832726E-1
1.520900423E0,1.034623682E-1,1.606245041E-1,9.852504730E-2,2.149694813E-1
1.525938444E0,5.924403667E-2,8.563017845E-2,1.523580551E-1,1.845409448E-1
1.530976465E0,1.003387570E-2,-1.725602150E-2,1.772928238E-1,1.784129881E-1
1.536014433E0,-1.541319489E-2,-1.597204208E-1,1.830692291E-1,2.434389494E-1
1.541052454E0,-4.065737128E-2,-3.035790920E-1,1.556215286E-1,3.435569052E-1
1.546090475E0,-4.631966352E-2,-4.298748970E-1,8.572101593E-2,4.407788911E-1
