"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.652838030E-1,-3.581508994E-2,-6.486034393E-2,-5.334854126E-2,9.129979046E-2
3.703214070E-1,1.712293178E-2,-5.476212502E-2,-9.496498108E-2,1.109523896E-1
3.753589590E-1,5.991455913E-2,-3.302574158E-2,-1.076850891E-1,1.275795141E-1
3.803965110E-1,1.020556018E-1,3.325986862E-2,-8.013439178E-2,1.339518028E-1
3.854340630E-1,1.836663187E-1,1.827955246E-2,-7.185173035E-2,1.980659734E-1
3.904716150E-1,2.168887705E-1,4.122829437E-2,-5.424118042E-2,2.273381109E-1
3.955091680E-1,2.400880158E-1,8.022856712E-2,-5.337238312E-2,2.587034781E-1
4.005467200E-1,2.511487603E-1,8.542370796E-2,-4.066562653E-2,2.683777242E-1
4.055842720E-1,2.146344781E-1,9.733605385E-2,2.832412720E-4,2.356742387E-1
4.106218240E-1,1.619125307E-1,7.577443123E-2,3.602600098E-2,1.823603706E-1
4.156593760E-1,1.309529543E-1,6.133651733E-2,4.537963867E-2,1.515590849E-1
4.206969280E-1,7.191812247E-2,-1.219224930E-2,4.994106293E-2,8.840235884E-2
4.257344800E-1,-5.239285529E-3,-6.369256973E-2,1.430797577E-2,6.548978335E-2
4.307720840E-1,-4.342193902E-2,-9.812855721E-2,1.697254181E-2,1.086404423E-1
4.358096360E-1,-6.914243102E-2,-1.274578571E-1,6.961822510E-4,1.450057440E-1
4.408471880E-1,-7.795362175E-2,-1.634294987E-1,2.952575684E-2,1.834604549E-1
4.458847400E-1,-7.710857689E-2,-1.798986197E-1,-8.252143860E-3,1.959013626E-1
4.509222930E-1,-6.422975659E-2,-1.297307014E-1,-1.961612701E-2,1.460832262E-1
4.559598450E-1,-3.474570811E-2,-1.320204735E-1,-1.670074463E-2,1.375339395E-1
4.609973970E-1,-2.442589402E-2,-9.621000290E-2,-2.333831787E-2,1.019689464E-1
4.660349490E-1,4.639767110E-3,-7.242321968E-2,-1.338863373E-2,7.379638000E-2
4.710725010E-1,4.500911385E-2,-7.725930214E-2,1.063728333E-2,9.004427740E-2
4.761100530E-1,7.059127092E-2,-1.080307961E-1,2.964782715E-2,1.324113820E-1
4.811476050E-1,8.165746182E-2,-1.076962948E-1,5.835533142E-3,1.352792905E-1
4.861852090E-1,8.088346571E-2,-1.405857801E-1,3.608703613E-3,1.622329170E-1
4.912227610E-1,1.063355133E-1,-1.588973999E-1,-1.044368744E-2,1.914802749E-1
4.962603130E-1,7.249929011E-2,-1.200153828E-1,3.719139099E-2,1.450621892E-1
5.012978650E-1,5.343796313E-2,-1.216244698E-1,1.374244690E-3,1.328533631E-1
5.063354180E-1,6.091380864E-2,-8.494734764E-2,2.270030975E-2,1.069665743E-1
5.113729700E-1,1.016686335E-1,-6.457161903E-2,1.218366623E-1,1.713189345E-1
5.164105220E-1,1.348124146E-1,-8.384275436E-2,2.505779266E-1,2.966366328E-1
5.214480740E-1,1.720318347E-1,-1.044731140E-1,2.759590149E-1,3.415596018E-1
5.264856260E-1,2.765701711E-1,-1.497366428E-1,3.150720596E-1,4.451769587E-1
5.315232300E-1,3.954246640E-1,-2.734675407E-1,3.558406830E-1,5.981369011E-1
5.365607820E-1,5.056724548E-1,-3.804135323E-1,1.446924210E-1,6.491186207E-1
5.415983340E-1,5.752588511E-1,-4.184457064E-1,-9.552288055E-2,7.177354496E-1
5.466358860E-1,6.428154707E-1,-5.733667612E-1,-2.554674149E-1,8.984568839E-1
5.516734380E-1,5.563881397E-1,-7.222471237E-1,3.538904190E-1,9.779811340E-1
5.567109900E-1,4.183186889E-1,-8.868560791E-1,5.492811203E-1,1.123927925E0
5.617485430E-1,2.164341211E-1,-1.303119183E0,2.210693359E-1,1.339341250E0
5.667860950E-1,9.604842961E-2,-1.626369596E0,-3.979406357E-1,1.677098719E0
5.718236470E-1,1.402585804E-1,-1.710409403E0,-5.722751617E-1,1.809052696E0
5.768612510E-1,3.392801285E-1,-1.648838758E0,-1.210975647E-2,1.683427130E0
5.818988030E-1,1.964151859E-2,-1.752693534E0,4.122543335E-1,1.800631569E0
5.869363550E-1,-4.636698961E-2,-1.726365566E0,5.882673264E-1,1.824430435E0
5.919739070E-1,-5.854450911E-2,-1.699455142E0,5.443620682E-1,1.785470610E0
5.970114590E-1,-5.994743854E-2,-1.684380412E0,4.178390503E-1,1.736467834E0
6.020490110E-1,-7.363692671E-2,-1.683818460E0,2.094688416E-1,1.698394594E0
6.070865630E-1,-5.839104950E-2,-1.662428617E0,-3.729534149E-2,1.663871800E0
6.121241150E-1,-6.149826944E-2,-1.661123395E0,-2.342863083E-1,1.678690872E0
6.171616680E-1,-4.967190325E-2,-1.637272835E0,-3.035898209E-1,1.665922091E0
6.221992720E-1,-7.567597181E-2,-1.619755745E0,-3.435850143E-1,1.657524114E0
6.272368240E-1,-8.485287428E-2,-1.594391346E0,-3.521366119E-1,1.635018033E0
6.322743760E-1,-7.990331203E-2,-1.589728713E0,-3.437557220E-1,1.628431735E0
6.373119280E-1,-1.012727767E-1,-1.557999015E0,-3.589296341E-1,1.602013604E0
6.423494800E-1,-8.916011453E-2,-1.523198366E0,-3.571081161E-1,1.567038288E0
6.473870320E-1,-9.108483791E-2,-1.508917809E0,-3.384752274E-1,1.549094858E0
6.524245840E-1,-9.026347846E-2,-1.470068097E0,-2.771711349E-1,1.498689942E0
6.574621360E-1,-8.681991696E-2,-1.472880840E0,-2.019824982E-1,1.489198643E0
6.624996880E-1,-9.289353341E-2,-1.450141430E0,-3.943824768E-2,1.453648771E0
6.675372930E-1,-9.679824114E-2,-1.437346458E0,9.573364258E-2,1.443779648E0
6.725748450E-1,-1.246878281E-1,-1.407934785E0,1.918344498E-1,1.426403824E0
6.776123970E-1,-1.097647101E-1,-1.368740678E0,2.728710175E-1,1.399984974E0
6.826499490E-1,-8.769153059E-2,-1.321914196E0,3.175354004E-1,1.362341982E0
6.876875010E-1,-8.444221318E-2,-1.333763957E0,3.783397675E-1,1.388955636E0
6.927250530E-1,-1.023697332E-1,-1.272930384E0,4.028701782E-1,1.339080171E0
6.977626050E-1,-1.105776206E-1,-1.237133503E0,4.246444702E-1,1.312649854E0
