"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.642750600E-2,-1.683114469E-2,1.248757839E-1,1.853227615E-1,2.241021526E-1
8.146542200E-2,-3.638885915E-2,1.309294701E-1,1.756334305E-1,2.220670554E-1
8.650333900E-2,-5.024962127E-2,1.138663292E-1,1.098222733E-1,1.659864364E-1
9.154130800E-2,-3.489729762E-2,7.299637794E-2,6.792831421E-2,1.056434969E-1
9.657922400E-2,-2.527603507E-2,5.364561081E-2,-3.471374512E-3,5.940353482E-2
1.016171410E-1,-5.167499185E-3,-1.497530937E-2,-2.093219757E-2,2.625109205E-2
1.066551100E-1,1.146194339E-2,-5.885481834E-2,-1.949882507E-2,6.305132804E-2
1.116930260E-1,4.961676896E-2,-8.681583405E-2,2.889919281E-2,1.040863879E-1
1.167309430E-1,7.667692006E-2,-1.361429691E-1,4.080104828E-2,1.614898872E-1
1.217689120E-1,5.956420302E-2,-1.720097065E-1,4.090881348E-2,1.865710707E-1
1.268068290E-1,4.354871809E-2,-1.840105057E-1,7.293415070E-2,2.026715258E-1
1.318447450E-1,6.485705078E-2,-1.710193157E-1,8.312320709E-2,2.009067220E-1
1.368827140E-1,5.122807622E-2,-1.158444881E-1,7.481479645E-2,1.471105536E-1
1.419206310E-1,5.445037782E-2,-9.536194801E-2,1.150226593E-1,1.590250198E-1
1.469585470E-1,2.564638853E-2,-5.285429955E-2,1.193094254E-1,1.329889214E-1
1.519965160E-1,3.017328680E-2,-4.174709320E-4,1.373233795E-1,1.405998296E-1
1.570344330E-1,4.680663347E-3,8.697128296E-2,9.042835236E-2,1.255515813E-1
1.620723490E-1,-1.386523247E-3,9.761381149E-2,4.774665833E-2,1.086743853E-1
1.671102660E-1,-1.417846978E-2,1.564815044E-1,5.511379242E-2,1.665083192E-1
1.721482350E-1,8.034855127E-3,1.811215878E-1,5.306625366E-2,1.889063676E-1
1.771861510E-1,2.692666650E-2,2.211122513E-1,5.815410614E-2,2.302120177E-1
