"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.097219830E-1,-6.080473959E-2,-1.793951988E-1,2.278389931E-1,2.962945502E-1
4.147597430E-1,7.280491292E-2,-2.507677078E-1,-7.313466072E-1,7.765647806E-1
4.197974520E-1,9.463563561E-3,-2.842001915E-1,-8.598046303E-1,9.056065979E-1
4.248352120E-1,-1.269541234E-1,-3.678889275E-1,-1.373438835E-1,4.127020169E-1
4.298729200E-1,-1.107223928E-1,-3.853106499E-1,4.136710167E-1,5.760620238E-1
4.349106810E-1,2.738590539E-2,-2.071037292E-1,2.540469170E-1,3.289099854E-1
4.399483890E-1,9.437276423E-2,-1.026096344E-1,-1.489224434E-1,2.039922789E-1
4.449861500E-1,2.715651691E-2,1.923513412E-2,-1.683144569E-1,1.715727927E-1
4.500239100E-1,-8.710198104E-2,7.109451294E-2,1.908602715E-1,2.215148485E-1
4.550616180E-1,-8.994217217E-2,1.274094582E-1,3.349056244E-1,3.694381431E-1
4.600993790E-1,-2.389632165E-2,1.835374832E-1,7.939529419E-2,2.013967593E-1
4.651370870E-1,3.805071115E-2,1.825718880E-1,-1.947050095E-1,2.696115569E-1
4.701748470E-1,3.124511242E-2,1.651830673E-1,-1.912446022E-1,2.546295361E-1
4.752126080E-1,-1.005642116E-2,1.079893112E-1,1.338086128E-1,1.722427584E-1
4.802503160E-1,-2.840276062E-2,3.285551071E-2,2.110490799E-1,2.154713798E-1
4.852880770E-1,-2.992689610E-3,4.871416092E-2,-2.643237114E-1,2.687918341E-1
4.903257850E-1,-3.377194703E-2,-1.134233475E-1,-3.743438721E-1,3.926050620E-1
4.953635450E-1,-1.265634745E-1,-1.770062447E-1,-6.144189835E-2,2.261075642E-1
5.004013060E-1,-1.131305695E-1,-2.259154320E-1,1.771926880E-1,3.085993468E-1
5.054390140E-1,-4.781645536E-2,-1.418018341E-1,4.628229141E-2,1.566404292E-1
5.104767750E-1,-4.160526395E-2,-1.344885826E-1,-1.447253227E-1,2.018999650E-1
5.155144830E-1,-7.097826898E-2,-1.322216988E-1,-1.134443283E-2,1.504964732E-1
5.205522430E-1,-2.043077350E-2,-1.230988503E-1,1.611189842E-1,2.037892797E-1
5.255900040E-1,6.936134398E-2,-1.047320366E-1,1.471142769E-1,1.934487167E-1
5.306277120E-1,1.588798016E-1,-1.483726501E-1,-5.849456787E-2,2.251196330E-1
5.356654720E-1,2.365703285E-1,-1.870422363E-1,-2.310352325E-1,3.799047212E-1
5.407031810E-1,1.998744607E-1,-2.445626259E-1,-1.409029961E-1,3.458530502E-1
5.457409410E-1,1.845974624E-1,-3.611259460E-1,-5.137491226E-2,4.088123697E-1
5.507787020E-1,1.766534746E-1,-4.531168938E-1,-1.118617058E-1,4.990334765E-1
5.558164100E-1,1.362688541E-1,-5.279874802E-1,-2.283616066E-1,5.911759494E-1
5.608541700E-1,5.182167888E-2,-5.574355125E-1,-2.581071854E-1,6.164731593E-1
5.658918790E-1,-6.022897363E-2,-5.964379311E-1,-1.995663643E-1,6.318167999E-1
5.709296390E-1,-8.861692250E-2,-5.358190536E-1,-1.816325188E-1,5.726651631E-1
5.759674000E-1,-5.744719505E-2,-4.190988541E-1,-2.087383270E-1,4.717157183E-1
5.810051080E-1,-2.172403038E-2,-2.869954109E-1,-2.188954353E-1,3.615985495E-1
5.860428680E-1,-1.495246589E-2,-1.205186844E-1,-1.649413109E-1,2.048266720E-1
5.910805770E-1,3.863525391E-2,3.749799728E-2,7.102394104E-2,8.912453560E-2
5.961183370E-1,8.157902956E-2,1.874122620E-1,2.261648178E-1,3.048426132E-1
6.011560970E-1,8.830457926E-2,2.726101875E-1,3.081235886E-1,4.207780399E-1
6.061938060E-1,3.577934206E-2,3.056735992E-1,3.648962975E-1,4.773529286E-1
6.112315660E-1,4.102438688E-4,3.275160789E-1,4.013514519E-1,5.180250363E-1
6.162692750E-1,-3.474222124E-2,3.263707161E-1,4.437727928E-1,5.519593807E-1
6.213070350E-1,-4.615730047E-2,2.975959778E-1,4.186139107E-1,5.156854357E-1
6.263447950E-1,-3.194287419E-3,2.221689224E-1,2.887120247E-1,3.643128693E-1
6.313825040E-1,2.960292995E-2,1.238174438E-1,9.803581238E-2,1.606801586E-1
6.364202640E-1,5.923470855E-2,1.188611984E-2,-9.802436829E-2,1.151468945E-1
6.414579720E-1,1.330621392E-1,-7.828092575E-2,-2.041153908E-1,2.559228965E-1
6.464957330E-1,1.699952781E-1,-1.376285553E-1,-3.323235512E-1,3.978428791E-1
6.515334930E-1,2.180777788E-1,-1.665616035E-1,-4.277143478E-1,5.081734436E-1
6.565712020E-1,2.417739034E-1,-1.605587006E-1,-4.502191544E-1,5.356594101E-1
6.616089620E-1,2.675692141E-1,-1.102800369E-1,-3.530845642E-1,4.565344241E-1
6.666466700E-1,2.763421237E-1,1.995229721E-2,-1.519684792E-1,3.160023452E-1
6.716844310E-1,2.658966780E-1,3.738832474E-2,4.996633530E-2,2.731218864E-1
6.767221910E-1,1.772432178E-1,6.904029846E-2,1.693911552E-1,2.547058785E-1
6.817599000E-1,6.858216226E-2,8.645868301E-2,2.282209396E-1,2.535022961E-1
6.867976600E-1,-4.543952644E-2,5.658960342E-2,2.174077034E-1,2.292013160E-1
6.918354200E-1,-1.364149004E-1,-1.782226562E-2,2.016506195E-1,2.441098739E-1
6.968731290E-1,-2.380492836E-1,-3.917789459E-2,1.620984077E-1,2.906514453E-1
7.019108890E-1,-2.554301620E-1,-3.882980347E-2,8.474540710E-2,2.719082663E-1
7.069485970E-1,-2.345291525E-1,-3.138303757E-2,-1.093244553E-2,2.368719840E-1
